Year;App.;Taxon;Class;Order;Family;Genus;Importer;Exporter;Origin;Importer reported quantity;Exporter reported quantity;Term;Unit;Purpose;Source
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PK;ZW;;;10;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PK;ZW;;;10;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PK;ZW;;;1;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PL;NA;;2;1;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PL;ZW;;1;;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PT;ZW;;;2;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PT;ZW;;;4;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PT;ZW;;;12;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PT;ZW;;;1;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PT;ZW;;;1;trunk;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PT;ZW;;;31;tusks;kg;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;PY;ZA;BW;;2;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RO;ZA;;;1;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RO;ZA;;;1;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;NA;;;3;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZA;BW;;4;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZA;MZ;;3;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZA;MZ;;1;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZA;ZW;;2;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZA;;;3;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;12;bones;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;26;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;38;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;20;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;4;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;4;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;49;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;2;skulls;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;8;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;1;teeth;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;5;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;3;trunk;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;RU;ZW;;;538.8;tusks;kg;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SE;NA;;1;1;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SE;ZA;BW;;4;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SE;ZA;;;2;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SE;ZA;;;2;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SE;ZA;;4;22;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SE;ZW;;1;;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SE;ZW;;;57;tusks;kg;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SK;ZW;;;4;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SK;ZW;;;1;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SK;ZW;;;1;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SK;ZW;;1;;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;SK;ZW;;;5;tusks;kg;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;UA;NA;;1;;skulls;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;UA;ZW;;;4;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;UA;ZW;;;4;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;UA;ZW;;;9;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;UA;ZW;;;15;tusks;kg;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;1;;bone carvings;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;8;;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;9;;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;27;;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;1;;skulls;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;3;;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;5;2;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;BW;;4;;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;MX;BW;;8;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;MX;BW;;129;hair;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;MX;BW;;8;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;MX;BW;;2;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;MX;BW;;4;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;MX;BW;;4;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;2;;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;1;;leather products (large);;H;I
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;1;;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;4;;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;1;;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;1;;trophies;;H;I
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;30;45;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;NA;;24;;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;2;;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;12;;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;2;2;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;1;7;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;;3;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;1;;skin pieces;;H;I
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;19;1;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;1;;skulls;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;1;;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;2;;teeth;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;20;33;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;;1;trunk;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;BW;2;1;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;NA;;1;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;ZW;;1;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;ZW;;1;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;ZW;3;6;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;ZW;;1;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;;1;derivatives;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;44;1;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;20;2;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;100;;hair products;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;;1;ivory carvings;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;6;;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;4;2;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;54;1;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;3;;skulls;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;6;2;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;44;43;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZA;;15;6;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;ZA;4;;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;ZA;4;;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;ZA;1;;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;ZA;1;;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;17;36;bones;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;2;;bone pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;35;65;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;38;57;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;;1;garments;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;62;48;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;66;99;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;;1;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;63;140;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;4;9;skulls;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;6;10;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;2;;trophies;;H;I
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;29;3;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;;5;trunk;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;;994.4;tusks;kg;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;US;ZW;;28;;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;VN;ZA;ZW;;1;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;XX;ZA;BW;;1;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;BW;;1;;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;BW;;13;2;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;BW;;12;;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;BW;;31;2;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;MZ;;6;;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;MZ;;6;;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;NA;;;1;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;TZ;;2;;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;2;4;bones;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;18;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;10;feet;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;4;;leather products (large);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;7;;leather products (small);;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;6;;skins;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;232;skin pieces;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;4;skulls;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;2;tails;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;4;teeth;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;32;3;trophies;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;6;trunk;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;;1602.4;tusks;kg;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZA;ZW;;31;;tusks;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZW;BW;;;40;ears;;H;W
2015;II;Loxodonta africana;Mammalia;Proboscidea;Elephantidae;Loxodonta;ZW;BW;;;10;skin pieces;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AE;NA;;;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AO;NA;;;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AR;NA;;;7;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AT;NA;;55;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AT;NA;;1;;skulls;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AT;NA;;7;84;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AU;NA;;;2;fur product (small);;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AU;NA;;7;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;AU;NA;;1;7;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;BE;NA;;2;;skins;;H;U
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;BE;NA;;4;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;BE;NA;;6;17;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;BG;NA;;2;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;BG;NA;;3;19;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;BY;NA;;;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CA;NA;;;28;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CA;ZA;NA;;3;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CA;ZA;;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CH;NA;;14;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CH;NA;;3;16;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CH;ZA;;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CN;NA;;;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CN;XX;;4;;feet;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CN;XX;;1;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CN;ZA;NA;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CN;ZA;;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CZ;NA;;7;5;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;CZ;ZA;;1;1;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DE;NA;;1;;bones;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DE;NA;;38;;feet;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DE;NA;;259;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DE;NA;;13;;skin pieces;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DE;NA;;20;;teeth;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DE;NA;;9;302;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DE;ZA;;1;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DK;NA;;30;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DK;NA;;21;68;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DK;ZA;;;2;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;DK;ZA;;2;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;EE;NA;;;6;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;ES;NA;;15;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;ES;NA;;10;34;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;ES;ZA;NA;;2;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;ES;ZA;;2;3;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;ES;ZA;;1;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;FI;NA;;13;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;FI;NA;;1;21;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;FI;ZA;;1;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;FI;ZA;;;1;skin pieces;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;FR;NA;;1;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;FR;NA;;;54;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;FR;ZA;;;2;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;GB;NA;;;15;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;GB;ZA;;;1;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;HU;NA;;4;;leather products (large);;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;HU;NA;;2;;leather products (small);;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;HU;NA;;1;38;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;HU;ZA;;;1;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;HU;ZA;;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;IS;NA;;1;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;IS;NA;;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;IT;NA;;;27;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;IT;ZA;;;1;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;LB;NA;;;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;LI;NA;;;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;LU;NA;;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;LV;NA;;;3;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MU;NA;;;2;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MU;ZA;NA;;1;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MU;ZA;;;1;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;NA;;4;;feet;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;NA;;11;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;NA;;28;20;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;US;ZA;;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;ZA;NA;;1;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;ZA;;1;;skins;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;ZA;;;1;skin pieces;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;MX;ZA;;1;1;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;NL;NA;;;13;trophies;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;NL;ZA;;;1;feet;;H;W
2015;II;Equus zebra hartmannae;Mammalia;Perissodactyla;Equidae;Equus;NL;ZA;;;1;trophies;;H;W
